userId,pokemonId,rating
52,115,2.9
52,275,2.4
52,303,1.1
52,848,1.7
52,66,1.3
52,862,1.3
52,683,3.0
52,982,2.8
52,538,2.1
52,191,2.6
52,978,1.3
52,378,2.2
52,37,2.1
52,615,2.1
52,385,1.2
52,296,1.6
52,849,1.9
52,342,1.3
52,309,1.6
52,352,2.1
52,999,2.4
52,873,2.2
52,906,1.9
52,971,1.7
52,997,2.9
52,27,1.5
52,387,1.0
52,217,1.3
52,536,2.4
52,996,1.5
52,868,1.7
52,498,1.1
52,523,2.3
52,139,1.1
52,688,1.2
52,790,2.1
52,886,2.4
52,416,4.6
52,377,2.3
52,738,2.3
53,53,1.7
53,996,4.2
53,148,5.0
53,585,1.1
53,514,2.9
53,593,4.3
53,973,2.8
53,560,2.3
53,520,2.7
53,728,4.9
53,335,2.1
53,792,2.0
53,59,2.1
53,316,4.1
53,857,1.8
53,334,4.9
53,892,2.3
53,542,1.6
53,309,2.8
53,529,2.3
53,22,1.8
53,329,4.9
53,305,1.5
53,776,4.4
53,291,2.7
53,599,2.8
53,951,1.9
53,516,4.5
53,974,2.5
53,130,4.4
53,858,1.8
53,978,4.6
53,695,2.5
53,425,2.3
53,331,1.4
53,166,1.7
53,837,2.1
53,827,1.3
53,482,2.4
53,981,1.6
53,594,4.4
53,620,2.8
53,800,2.5
53,868,2.2
53,234,2.5
53,786,1.6
53,864,1.3
53,45,4.4
53,600,2.2
53,57,2.0
53,631,2.0
53,830,2.3
53,662,1.8
53,222,4.3
53,353,2.2
53,751,4.2
53,453,4.1
53,301,2.5
53,502,4.4
53,13,4.3
53,773,2.2
53,713,1.6
53,83,1.2
53,84,1.3
53,637,1.9
53,373,4.1
53,933,2.8
53,526,1.8
53,673,2.8
53,634,5.0
53,878,2.9
53,352,1.7
53,512,2.6
53,182,2.0
53,559,1.1
53,986,1.7
53,17,1.2
53,176,2.4
53,279,4.4
53,67,2.4
53,221,1.1
53,341,4.1
53,642,2.3
53,923,2.2
53,246,1.4
53,509,2.1
53,61,4.7
53,443,4.9
53,104,1.2
53,595,2.5
53,308,1.8
53,836,2.3
53,267,1.9
53,687,2.1
53,286,2.1
53,871,1.1
53,679,2.7
53,592,4.3
53,442,1.4
53,921,2.9
53,467,1.6
53,71,4.1
53,293,2.0
53,406,4.1
53,408,2.5
53,802,2.4
53,80,4.5
53,536,4.4
53,107,1.8
53,834,4.8
53,429,1.1
53,31,4.1
53,700,3.0
53,129,4.3
53,608,3.0
53,797,2.1
53,236,1.7
53,370,4.5
53,617,1.9
53,524,2.9
53,820,1.5
53,719,1.3
53,743,1.1
53,725,1.9
53,15,4.6
53,581,4.2
53,979,1.1
53,226,4.5
53,117,4.2
53,327,1.2
53,663,1.0
53,665,1.3
53,815,2.4
53,882,4.1
53,198,2.2
53,913,4.6
53,731,1.7
53,430,2.6
53,563,1.6
53,544,4.9
53,604,1.7
53,187,1.6
53,718,4.5
53,983,1.9
53,515,4.1
53,659,2.6
53,92,4.7
53,49,4.0
53,423,4.5
53,446,1.1
53,804,4.8
53,1000,2.1
53,336,4.2
53,505,2.5
53,326,1.6
53,106,1.2
53,344,2.4
53,489,4.6
53,463,2.8
53,803,4.2
53,230,4.9
53,688,4.3
53,252,1.2
53,280,2.2
53,668,1.9
53,197,1.2
53,998,4.3
53,720,2.4
53,377,2.2
53,801,2.3
53,157,1.4
53,828,1.0
53,190,1.8
53,602,2.9
53,691,4.1
53,789,2.2
53,292,2.1
53,987,1.7
53,674,2.7
53,624,1.2
53,137,1.5
53,1009,4.0
53,284,2.9
53,954,1.0
53,874,1.0
53,113,1.0
53,573,2.0
53,833,4.6
53,784,4.7
53,715,4.5
53,958,2.8
53,96,1.7
53,383,2.1
53,218,1.4
53,147,4.4
53,724,1.9
53,98,4.0
53,392,1.5
53,957,2.7
53,94,4.2
54,39,2.6
54,566,2.5
54,853,1.1
54,952,4.9
54,406,4.7
54,746,2.0
54,793,1.6
54,79,2.7
54,360,2.3
54,518,1.5
54,685,2.7
54,98,1.6
54,899,2.7
54,422,1.0
54,228,1.4
54,726,2.3
54,437,2.9
54,512,4.0
54,609,2.6
54,401,4.8
54,267,4.8
54,727,1.9
54,550,2.5
54,202,1.9
54,578,2.1
54,153,4.8
54,64,2.1
54,868,2.4
54,21,1.2
54,327,2.5
54,191,4.9
54,6,2.7
54,468,1.1
54,585,4.2
54,1009,2.7
54,448,1.6
54,535,1.2
54,67,2.4
54,654,1.6
54,12,4.4
54,183,1.4
54,234,2.8
54,651,5.0
54,101,1.4
54,121,1.2
54,22,2.3
54,414,4.4
54,302,2.5
54,958,2.3
54,997,1.3
54,593,2.6
54,527,1.1
54,754,4.4
54,655,1.1
54,616,4.5
54,385,1.6
54,682,2.9
54,30,2.4
54,653,2.4
54,94,1.8
54,808,2.3
54,20,3.0
54,810,5.0
54,620,2.2
54,690,1.9
54,27,4.1
54,295,2.2
54,168,4.6
54,763,4.7
54,106,1.4
54,134,2.7
54,556,4.6
54,618,4.7
54,553,4.2
54,345,4.1
54,998,2.9
54,890,3.0
54,54,1.2
54,892,2.7
54,132,2.8
54,929,4.6
54,825,4.5
54,606,1.6
54,639,1.4
54,193,4.2
54,605,2.6
54,782,2.9
54,445,4.1
54,120,2.0
54,16,1.8
54,652,4.7
54,441,2.0
54,549,4.1
54,329,4.4
54,76,4.7
54,307,1.6
54,966,2.1
54,548,4.9
54,364,1.4
54,617,4.2
54,387,4.6
54,750,4.6
54,852,2.0
54,342,1.9
54,10,4.0
54,375,2.7
54,849,1.2
54,65,1.2
54,554,2.7
54,287,1.6
54,190,2.4
54,208,4.8
54,992,1.7
54,239,1.5
54,465,4.4
54,784,1.7
54,353,3.0
54,823,2.5
54,780,2.0
54,174,2.5
54,850,4.3
54,913,1.4
54,83,3.0
54,720,1.4
54,572,2.8
54,510,1.0
54,615,2.2
54,776,2.4
54,588,4.2
54,672,4.5
54,110,1.4
54,58,2.5
54,508,1.3
54,869,1.2
54,43,4.6
54,161,2.5
54,923,1.7
54,931,2.3
54,341,2.8
54,135,1.0
54,86,2.8
54,842,4.3
54,716,2.0
54,145,2.4
54,977,1.0
54,542,4.4
54,474,1.4
54,631,2.7
54,105,4.5
54,633,2.6
54,619,1.2
54,343,4.8
54,567,3.0
54,953,4.7
54,112,4.1
54,582,2.1
54,487,1.1
54,679,2.6
54,47,4.2
54,622,4.5
54,751,4.3
54,749,4.9
54,772,2.5
54,729,2.7
54,53,1.9
54,935,1.8
54,366,2.7
54,705,1.4
54,203,1.8
54,483,1.8
54,699,1.7
54,81,2.5
54,722,4.7
54,380,1.7
54,683,1.1
54,928,4.1
54,541,4.9
54,188,4.6
54,450,4.8
54,916,2.7
54,547,4.2
54,954,4.9
54,663,2.7
54,473,4.2
54,740,2.1
54,405,2.8
54,311,2.3
54,636,4.8
54,637,5.0
54,662,1.8
54,571,2.6
54,768,4.1
54,863,2.4
54,635,1.9
54,214,4.7
54,521,2.1
54,824,4.4
54,286,4.4
54,461,2.1
54,314,5.0
54,270,4.3
54,73,2.6
54,212,4.8
54,13,4.9
54,109,1.8
54,15,4.0
54,215,1.5
54,347,4.2
54,224,1.6
54,159,2.4
54,129,2.4
54,333,1.4
54,484,1.4
54,838,2.7
54,231,4.8
55,526,1.2
55,529,2.2
55,362,1.3
55,814,2.9
55,84,2.8
55,717,1.1
55,110,1.5
55,221,2.9
55,358,1.0
55,834,1.2
55,605,1.1
55,632,4.8
55,876,1.6
55,843,2.3
55,747,1.7
55,567,2.3
55,866,1.1
55,39,2.1
55,648,3.0
55,96,2.2
55,155,1.3
55,846,2.6
55,745,1.0
55,819,2.3
55,354,2.4
55,824,1.2
55,434,2.4
55,985,1.2
55,828,1.2
55,996,2.2
55,860,2.1
55,258,2.3
55,128,2.7
55,536,1.1
55,181,2.5
55,397,2.2
55,448,4.2
55,960,2.3
55,201,1.6
55,3,4.5
55,947,4.2
55,178,3.0
55,322,3.0
55,638,5.0
55,801,4.7
55,332,4.5
55,134,1.6
55,451,2.3
55,47,4.0
55,622,2.0
55,1,4.2
55,80,1.5
55,499,1.1
55,652,4.8
55,743,2.2
55,295,1.3
55,823,4.9
55,331,4.2
55,533,2.8
55,873,2.9
55,482,2.2
55,663,2.7
55,754,4.7
55,213,1.4
55,695,1.1
55,44,4.4
55,720,2.1
55,14,2.5
55,774,2.4
55,378,2.3
55,993,1.6
55,148,1.8
55,532,3.0
55,130,1.9
55,353,2.7
55,479,1.2
55,191,4.4
55,118,2.6
55,40,2.2
55,548,4.1
55,756,4.6
55,473,1.5
55,901,1.5
55,757,2.4
55,736,2.3
55,673,4.2
55,883,1.5
55,400,1.2
55,90,1.4
55,871,1.4
55,382,1.6
55,580,1.0
55,561,1.6
55,360,2.4
55,1008,2.4
55,239,1.3
55,817,1.7
55,383,2.2
55,6,1.6
55,426,2.7
55,761,4.4
55,387,4.9
55,635,1.8
55,959,4.2
55,645,1.3
55,527,1.8
55,359,2.5
55,344,1.4
55,203,1.9
55,182,4.0
55,981,1.4
55,323,2.4
55,654,1.8
55,156,2.6
55,490,1.9
55,983,5.0
55,290,2.2
55,92,1.4
55,994,1.9
55,389,4.1
55,565,2.3
55,886,2.9
55,133,2.8
55,140,1.7
55,625,4.0
55,218,2.1
55,558,1.9
55,138,1.1
55,319,2.8
55,240,2.9
55,604,2.1
55,903,2.5
55,644,1.1
55,683,1.1
55,998,2.1
55,714,1.7
55,234,1.7
55,233,1.1
55,778,1.5
55,333,1.6
55,324,2.2
55,375,4.9
55,53,1.6
55,60,1.5
55,796,1.3
55,840,4.3
55,930,4.7
55,894,2.2
55,103,4.8
55,29,2.2
55,953,1.9
55,693,1.6
55,975,1.4
55,111,2.5
55,666,2.3
55,433,1.1
55,144,2.1
55,739,1.2
55,392,1.1
55,462,4.3
55,438,1.7
55,377,1.0
55,67,2.2
55,733,2.2
55,74,2.2
55,523,1.1
55,384,2.0
55,798,4.4
55,804,1.2
55,223,1.7
56,1007,4.7
56,480,1.6
56,105,1.0
56,283,4.9
56,836,1.6
56,16,1.1
56,135,1.9
56,776,2.0
56,823,2.5
56,245,4.5
56,991,4.0
56,308,4.6
56,833,4.6
56,940,2.7
56,925,1.7
56,710,2.4
56,237,4.6
56,899,2.3
56,461,1.0
56,334,2.5
56,724,2.4
56,328,1.6
56,602,2.2
56,972,2.8
56,902,4.3
56,863,2.6
56,554,1.6
56,118,4.8
56,784,4.3
56,258,4.7
56,648,1.6
56,799,1.8
56,112,1.0
56,684,1.9
56,765,2.8
56,177,1.5
56,499,4.8
56,782,2.9
56,777,2.0
56,410,2.8
56,619,4.1
56,271,4.5
56,806,1.8
56,317,1.6
56,609,1.8
56,226,4.0
56,274,2.8
56,336,2.1
56,667,1.0
56,558,2.8
56,854,2.4
56,266,2.4
56,126,1.3
56,384,1.4
56,661,2.3
56,943,1.4
56,810,2.5
56,842,2.1
56,910,1.1
56,913,4.7
56,670,1.9
56,145,2.9
56,423,4.1
56,215,2.5
56,326,2.3
56,792,1.7
56,533,4.7
56,647,4.7
56,864,1.4
56,518,1.8
56,247,1.2
56,841,2.7
56,72,4.4
56,525,1.6
56,613,1.7
56,172,2.8
56,632,1.2
56,500,4.2
56,284,1.7
56,807,2.1
56,310,2.8
56,880,1.7
56,314,2.6
56,851,2.4
56,144,3.0
56,44,2.5
56,628,1.4
56,992,4.1
56,895,2.3
56,709,1.4
56,487,2.2
56,578,2.5
56,434,2.8
56,320,4.8
56,311,2.5
56,222,4.9
56,493,1.7
56,999,1.9
56,760,4.4
56,821,1.4
56,301,2.6
56,838,1.1
56,330,2.9
56,338,2.2
56,42,1.8
56,17,1.5
56,979,4.9
56,893,2.8
56,604,1.4
56,142,2.3
56,570,1.8
56,399,1.3
56,362,3.0
56,478,1.6
56,687,2.5
56,201,1.6
56,290,2.8
56,106,4.4
56,483,2.5
56,873,1.4
56,668,1.0
56,569,1.4
56,877,2.4
56,361,2.3
56,524,1.9
56,71,2.5
56,127,1.7
56,595,2.4
56,591,1.8
56,115,2.7
56,797,1.7
56,400,4.1
56,452,1.4
56,24,2.2
56,948,2.7
56,572,2.4
56,942,1.5
56,936,1.6
56,820,2.2
57,495,1.2
57,648,4.7
57,666,2.3
57,342,2.8
57,1001,1.9
57,186,1.9
57,46,2.3
57,225,1.9
57,796,2.4
57,974,1.5
57,778,4.9
57,464,2.7
57,149,2.8
57,929,4.4
57,840,2.9
57,1003,1.7
57,157,3.0
57,43,2.4
57,687,1.1
57,868,1.9
57,807,1.9
57,456,2.2
57,657,1.5
57,832,4.1
57,746,2.0
57,418,2.8
57,160,1.4
57,643,2.3
57,154,1.8
57,184,2.5
57,983,1.4
57,577,1.6
57,939,2.5
57,7,1.4
57,975,2.8
57,753,2.6
57,70,1.9
57,252,1.3
57,861,2.0
57,773,4.5
57,1005,1.1
57,95,2.2
57,102,2.3
57,214,2.7
57,376,2.0
57,310,1.8
57,422,2.0
57,426,4.8
57,401,1.1
57,476,1.6
57,900,1.2
57,875,1.9
57,586,4.5
57,448,1.9
57,288,4.2
57,493,4.3
57,843,1.2
57,893,1.9
57,598,1.2
57,783,1.1
57,29,2.6
57,358,2.3
57,715,1.7
57,520,4.2
57,760,4.7
57,872,1.9
57,461,1.2
57,276,4.8
57,196,1.4
57,135,2.7
57,814,1.0
57,835,1.5
57,823,1.3
57,766,2.0
57,138,1.1
57,681,4.5
57,153,1.1
57,16,4.0
57,428,4.2
57,407,2.6
57,784,1.6
57,131,2.0
57,88,1.3
57,659,4.3
57,334,2.9
57,685,1.7
57,251,1.3
57,204,2.4
57,616,1.9
57,895,1.2
57,759,4.1
57,672,2.7
57,191,1.2
57,611,1.2
57,855,4.6
57,421,2.8
57,940,1.2
57,65,1.4
57,38,1.6
57,937,4.2
57,499,1.9
57,465,2.1
57,2,2.4
57,856,2.1
57,617,2.1
57,458,2.4
57,686,2.5
57,688,2.2
57,440,5.0
57,556,2.3
57,936,1.4
57,997,1.3
57,123,1.4
57,287,4.1
57,737,1.7
57,76,1.5
57,400,4.2
57,368,2.2
57,774,3.0
57,330,2.9
57,439,1.9
57,107,2.9
57,658,2.0
57,104,1.6
57,185,1.4
57,987,4.3
57,869,2.5
57,275,2.6
57,744,1.1
57,83,4.1
57,982,4.9
57,763,2.2
57,849,2.2
57,881,3.0
57,453,1.3
57,527,2.3
57,1009,1.8
57,28,1.9
57,852,2.1
57,369,1.7
57,133,4.2
57,387,1.7
57,533,2.1
57,483,2.8
57,460,2.0
57,993,2.8
57,126,2.0
57,995,2.0
57,394,2.0
57,129,1.4
57,388,2.8
57,988,1.9
57,555,1.8
57,660,5.0
57,447,2.9
57,599,1.1
57,383,2.9
57,264,4.8
57,256,2.3
57,860,1.3
57,258,1.2
57,935,1.4
57,571,1.4
57,245,1.8
57,283,1.9
57,72,2.0
57,357,2.7
57,709,4.9
57,18,5.0
57,692,1.4
57,468,3.0
57,475,1.1
57,942,2.7
57,506,4.1
57,754,2.7
57,822,2.8
57,25,2.7
57,221,1.5
57,606,2.8
57,781,4.3
57,628,4.4
57,805,2.2
57,851,2.8
57,271,2.8
57,265,1.7
58,733,1.7
58,350,2.4
58,435,2.6
58,961,1.2
58,973,3.0
58,229,2.9
58,606,1.9
58,808,2.9
58,344,2.1
58,779,1.2
58,494,1.7
58,1000,2.8
58,45,1.5
58,617,1.4
58,517,2.8
58,5,2.6
58,661,1.5
58,1,2.0
58,971,1.6
58,940,4.8
58,716,2.5
58,439,1.9
58,80,3.0
58,597,1.3
58,730,1.4
58,402,1.4
58,551,1.8
58,66,1.8
58,745,2.0
58,51,1.8
58,311,4.0
58,538,2.8
58,483,1.3
58,978,1.8
58,242,1.2
58,694,4.4
58,870,2.2
58,500,2.9
58,132,2.0
58,623,2.8
58,476,2.6
58,430,2.8
58,35,1.9
58,620,2.2
58,488,2.2
58,851,2.1
58,783,1.6
58,921,4.4
58,939,4.8
58,838,2.3
58,896,4.5
58,401,1.4
58,642,4.8
58,697,1.1
58,299,2.1
58,977,2.8
58,9,1.5
58,600,2.0
58,192,2.3
58,273,1.1
58,688,2.7
58,601,2.3
58,469,2.8
58,956,1.2
58,532,1.4
58,307,2.3
58,175,2.6
58,13,1.3
58,474,2.7
58,995,4.4
58,250,2.0
58,93,2.2
58,438,2.9
58,178,2.8
58,869,1.5
58,157,1.6
58,398,1.8
58,73,2.4
58,920,2.7
58,785,4.5
58,766,2.3
58,984,2.0
58,728,2.1
58,223,1.1
58,298,2.7
58,443,2.3
58,891,2.7
58,773,2.6
58,83,1.3
58,887,2.7
58,901,2.8
58,536,2.6
58,651,1.7
58,533,1.6
58,634,2.6
58,69,1.7
58,241,2.3
58,918,2.3
58,520,2.7
58,116,1.2
58,555,1.6
58,359,1.2
58,415,1.1
58,729,2.7
58,198,1.0
58,839,1.6
58,554,1.0
58,605,1.4
58,279,2.5
58,378,4.3
58,857,2.2
58,161,2.1
58,88,1.1
58,84,1.5
58,496,1.1
58,764,2.5
58,206,2.3
58,345,2.6
58,234,1.7
58,90,1.3
58,246,1.2
58,747,1.9
58,820,1.6
58,318,1.0
58,983,1.5
58,724,2.6
58,470,1.0
58,180,4.3
58,991,4.4
58,124,4.4
58,11,2.4
58,331,2.3
58,546,2.3
58,615,4.1
58,871,4.4
58,569,2.2
58,915,1.6
58,521,2.1
58,135,4.2
58,25,4.7
58,16,2.9
58,493,2.2
58,460,4.0
58,243,4.8
58,516,2.7
58,695,4.3
58,580,2.6
58,18,2.5
59,818,1.4
59,898,3.0
59,987,2.7
59,831,4.8
59,566,2.4
59,434,2.0
59,968,1.1
59,78,2.7
59,480,1.4
59,805,2.1
59,589,1.6
59,254,1.4
59,116,1.0
59,892,2.4
59,813,1.8
59,187,1.8
59,797,2.5
59,170,2.7
59,954,2.0
59,337,1.1
59,681,2.5
59,521,4.3
59,374,1.0
59,448,1.1
59,495,2.1
59,24,1.6
59,657,1.1
59,206,4.5
59,420,2.6
59,352,4.7
59,893,2.8
59,856,2.0
59,255,1.6
59,426,2.1
59,259,2.1
59,1003,1.4
59,696,2.8
59,160,1.3
59,202,2.0
59,815,1.6
59,199,2.7
59,91,1.9
59,667,4.2
59,485,1.1
59,409,2.8
59,348,1.3
59,707,1.8
59,291,2.5
59,281,1.1
59,834,2.3
59,505,4.6
59,168,2.9
59,433,1.1
59,240,1.5
59,226,2.3
59,904,1.6
59,620,2.8
59,451,1.9
59,793,1.8
59,550,1.8
59,565,2.7
59,586,4.8
59,40,4.4
59,290,1.8
59,25,2.1
59,47,2.2
59,914,1.8
59,925,4.9
59,778,1.3
59,361,1.5
59,894,1.4
59,579,2.3
59,745,2.6
59,729,1.4
59,496,2.0
59,880,3.0
59,547,2.5
59,445,1.7
59,507,5.0
59,621,2.4
59,253,2.5
59,1007,1.6
59,677,1.8
59,227,2.8
59,679,1.4
59,52,4.9
59,114,2.4
59,936,1.7
59,854,1.3
59,256,1.0
59,385,2.4
59,14,1.2
59,599,1.2
59,455,1.4
59,350,1.4
59,153,2.6
59,412,1.7
59,535,2.4
59,99,1.7
59,619,1.5
59,405,1.9
59,567,1.6
59,280,2.2
59,95,2.9
59,169,3.0
59,825,1.6
59,15,2.6
59,716,1.7
59,569,1.6
59,686,1.7
59,200,1.9
59,138,2.0
59,800,1.2
59,742,3.0
60,913,2.7
60,228,1.2
60,710,1.2
60,111,4.5
60,689,1.3
60,254,2.8
60,838,1.4
60,760,1.3
60,1000,2.4
60,709,3.0
60,675,2.0
60,912,2.7
60,686,1.8
60,577,2.9
60,83,2.5
60,702,4.8
60,627,1.2
60,958,1.9
60,971,1.5
60,262,2.1
60,937,2.6
60,496,2.4
60,114,2.9
60,122,1.2
60,886,2.6
60,297,2.2
60,188,2.2
60,412,2.5
60,728,2.8
60,907,2.7
60,169,2.9
60,339,4.4
60,823,2.0
60,552,4.6
60,435,2.1
60,349,3.0
60,900,2.5
60,487,1.8
60,773,1.9
60,980,4.3
60,419,2.9
60,851,2.4
60,62,2.6
60,305,2.0
60,626,3.0
60,162,1.1
60,246,4.1
60,24,2.2
60,975,1.9
60,168,2.3
60,308,1.7
60,476,2.8
60,355,2.9
60,350,1.3
60,681,3.0
60,639,2.6
60,569,1.4
60,306,1.0
60,30,2.4
60,995,4.1
60,124,2.2
60,625,1.6
60,553,4.6
60,498,2.8
60,571,2.8
60,622,4.9
60,801,1.1
60,446,1.8
60,544,1.5
60,993,1.7
60,798,2.3
60,914,1.5
60,325,1.4
60,328,4.6
60,583,1.9
60,52,2.1
60,895,2.2
60,383,4.1
60,38,2.9
60,984,4.8
60,513,3.0
60,864,2.6
60,97,1.9
60,142,2.4
60,163,1.3
60,503,1.0
60,451,1.0
60,945,2.3
60,846,1.1
60,1010,1.8
60,110,2.1
60,399,2.6
60,209,2.2
60,721,1.1
60,456,3.0
60,211,2.6
60,632,2.0
60,794,1.5
60,812,1.2
60,688,1.9
60,319,1.0
60,884,2.2
60,636,1.5
60,586,2.2
60,707,1.6
60,54,2.0
60,236,1.8
60,762,2.8
60,557,1.5
60,377,2.2
60,720,2.1
60,803,2.6
60,252,2.3
60,204,1.6
60,590,1.3
60,312,4.3
60,911,2.7
60,727,2.4
60,814,2.9
60,147,1.4
60,263,2.4
60,545,1.4
60,893,1.8
60,712,2.9
60,729,1.0
60,330,4.1
60,741,1.7
60,654,1.2
60,334,1.4
60,555,2.5
60,420,2.8
60,150,1.1
60,411,2.9
60,604,4.3
60,530,4.8
60,746,1.9
60,508,1.3
60,938,4.5
60,376,1.9
60,91,1.8
60,158,2.5
60,651,2.6
60,748,1.7
60,358,1.9
60,797,1.4
60,592,2.9
60,21,2.7
60,700,2.6
60,669,1.6
60,490,1.2
60,434,2.4
60,340,4.8
60,225,2.5
60,578,2.2
60,361,2.1
60,786,2.0
60,109,1.1
60,165,1.1
60,144,2.3
60,259,4.2
60,56,2.2
60,811,2.0
60,452,2.9
60,989,4.4
60,78,2.5
60,140,1.5
60,214,1.5
60,363,2.4
60,171,4.4
60,23,1.8
60,135,4.0
60,61,2.0
60,416,1.4
60,481,2.9
60,842,2.5
60,817,2.5
60,284,1.0
60,611,2.4
60,235,2.2
60,518,1.0
60,889,1.7
60,668,2.6
60,298,1.2
60,493,1.1
60,566,2.7
61,618,4.3
61,145,1.9
61,505,1.7
61,197,2.9
61,812,2.9
61,36,1.4
61,655,1.7
61,683,1.3
61,846,1.1
61,192,2.9
61,375,1.3
61,303,2.0
61,401,1.3
61,834,4.9
61,904,1.9
61,2,1.7
61,775,1.3
61,506,2.4
61,155,2.4
61,125,2.1
61,619,4.5
61,994,1.5
61,614,1.1
61,152,1.6
61,933,4.9
61,56,4.0
61,516,2.1
61,133,2.9
61,396,1.4
61,723,2.1
61,252,1.0
61,593,2.8
61,545,1.7
61,630,2.0
61,104,4.4
61,334,1.5
61,360,3.0
61,300,1.7
61,784,4.3
61,165,2.9
61,260,4.3
61,117,2.9
61,215,1.2
61,142,4.6
61,336,2.2
61,903,4.7
61,590,1.1
61,741,1.3
61,544,2.2
61,559,5.0
61,263,2.4
61,625,2.2
61,210,1.3
61,691,2.5
61,53,2.4
61,971,2.3
61,427,2.7
61,245,2.4
61,701,4.4
61,726,2.9
61,930,2.6
61,272,1.4
61,1005,3.0
61,638,4.7
61,222,4.6
61,143,2.9
61,657,1.3
61,805,4.6
61,355,1.7
61,808,2.2
61,13,2.1
61,146,1.3
61,900,4.9
61,261,2.6
61,595,2.7
61,550,1.0
61,622,4.9
61,956,2.7
61,761,1.3
61,86,2.1
61,434,2.1
61,944,2.6
61,526,4.4
61,22,1.1
61,167,1.0
61,613,2.8
61,1004,2.1
61,891,4.0
61,985,2.9
61,772,3.0
61,224,2.5
61,348,4.6
61,49,1.6
61,141,4.3
61,91,1.6
61,773,1.2
61,291,2.9
61,596,1.2
61,66,4.2
61,875,1.2
61,127,2.4
61,449,4.9
61,187,2.9
61,180,1.7
61,983,2.5
61,967,1.6
61,542,1.6
61,817,1.0
61,689,4.2
61,464,4.0
61,426,2.3
61,78,2.8
61,328,5.0
61,535,2.1
61,290,4.1
61,991,1.2
61,410,4.6
61,486,2.4
61,819,1.7
61,82,2.7
61,491,1.2
61,107,4.7
61,154,2.4
61,513,3.0
61,532,5.0
61,130,2.0
61,637,1.6
61,632,2.0
61,909,1.1
61,251,2.8
61,468,2.5
61,27,4.3
61,17,1.7
61,857,1.1
61,293,1.7
61,221,4.1
61,95,4.7
61,830,1.5
61,852,4.7
61,876,1.3
61,385,2.6
61,463,2.9
61,953,1.0
61,886,2.4
61,448,4.7
61,121,1.3
61,966,1.8
61,882,2.1
61,813,1.8
61,999,2.4
61,507,1.6
61,731,2.7
61,454,4.2
61,99,2.4
61,226,1.0
61,129,1.5
61,342,3.0
61,466,1.5
61,182,1.5
61,158,1.6
61,795,4.9
61,707,1.9
61,368,1.2
61,863,2.0
61,848,2.3
61,807,1.4
61,666,2.6
61,330,4.1
61,394,2.4
61,240,1.9
61,236,4.2
61,554,1.5
61,961,2.0
61,12,2.7
61,951,3.0
61,452,1.9
61,317,2.8
61,757,2.0
61,555,2.6
61,73,2.2
61,729,1.0
61,803,2.0
61,750,4.8
61,897,2.2
61,418,1.3
61,602,2.5
61,406,2.7
61,444,4.7
61,856,1.3
61,326,1.5
61,64,1.7
61,837,4.6
61,481,1.7
61,878,1.3
61,15,1.7
61,989,4.1
61,722,2.4
61,421,2.0
61,684,2.5
61,747,1.2
61,205,2.5
61,75,4.4
61,952,2.3
61,778,1.1
61,671,1.2
61,820,2.0
62,497,2.3
62,834,1.1
62,266,1.8
62,753,2.6
62,130,1.4
62,439,2.0
62,80,2.4
62,476,1.9
62,918,2.7
62,848,4.5
62,993,1.7
62,700,1.5
62,905,2.3
62,915,2.4
62,88,2.9
62,63,1.4
62,143,1.3
62,813,2.7
62,498,2.3
62,334,2.5
62,629,1.8
62,495,1.8
62,935,2.1
62,677,2.2
62,748,2.7
62,771,1.9
62,4,2.5
62,526,2.2
62,248,1.6
62,659,2.9
62,60,2.8
62,442,2.1
62,249,1.0
62,685,1.5
62,996,2.1
62,948,1.6
62,118,1.4
62,742,2.6
62,804,1.7
62,138,1.6
62,426,2.3
62,597,1.2
62,81,5.0
62,609,1.1
62,604,4.4
62,841,1.1
62,98,1.5
62,663,2.4
62,811,2.5
62,371,1.7
62,762,1.5
62,177,2.3
62,396,2.3
62,933,1.4
62,844,2.6
62,940,4.8
62,824,1.1
62,481,2.9
62,598,1.7
62,542,2.4
62,53,1.8
62,468,1.4
62,867,2.5
62,252,1.1
62,108,1.1
62,862,2.2
62,415,1.9
62,486,1.3
62,885,1.2
62,200,2.4
62,810,2.3
62,796,4.6
62,281,2.0
62,378,1.4
62,54,2.4
62,563,1.6
62,661,2.7
62,329,1.9
62,717,2.1
62,155,2.2
62,913,2.0
62,302,1.7
62,871,4.4
62,781,2.6
62,800,1.7
62,785,4.5
62,833,1.1
62,845,2.4
62,926,2.2
62,831,2.3
62,3,1.7
62,386,2.0
62,62,2.8
62,409,1.5
62,835,4.5
62,184,2.2
62,239,4.1
62,445,2.7
62,535,1.2
62,879,2.3
62,343,3.0
62,64,1.5
62,683,1.3
62,317,1.5
62,836,4.4
62,225,2.4
62,909,1.5
62,356,1.3
62,149,2.1
62,553,2.7
62,548,1.3
62,207,2.5
62,537,1.9
62,176,2.5
62,647,1.9
62,752,1.8
62,820,2.8
62,250,2.8
62,657,2.3
62,183,1.4
62,741,2.3
62,636,2.4
62,86,1.1
62,55,1.7
62,261,3.0
62,509,1.0
62,536,1.2
62,416,2.5
62,259,2.4
62,473,2.1
62,770,1.5
62,12,2.3
62,649,2.5
62,984,1.3
62,739,2.4
62,708,1.9
62,238,1.1
62,865,2.2
62,747,1.2
62,654,1.2
62,692,3.0
62,92,2.0
62,506,1.4
62,282,1.1
